model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
panel_entity_fe_cum_long,0.023179106928656767,33.984230078315086,0.5065617613356501,26.401026587112526,16748,44,False,"{""r2_overall"": 0.02153022362638979, ""r2_between"": -0.5638074783022498, ""CumRet_20_coef"": 27.255739337487466, ""CumRet_20_pval"": 0.007827639093347605, ""CumRet_60_coef"": 9.414096447904997, ""CumRet_60_pval"": 0.008828530540105683, ""CumRet_120_coef"": 9.61842630225429, ""CumRet_120_pval"": 0.03359064864670569}",baseline,(none),W,raw,peer_avg,0.0
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",baseline,(none),W,raw,peer_avg,
panel_gmm_ab,,76.25736050361625,0.08815937221856375,,44,44,False,"{""sargan_stat"": 40.197195212108674, ""sargan_p"": 1.0, ""ar1_stat"": -1.761168144607609, ""ar1_p"": 0.07820994798320433, ""ar2_stat"": -0.9194074900668603, ""ar2_p"": 0.35788247307464627, ""transformation"": ""d""}",baseline,(none),W,raw,peer_avg,
panel_gmm_bb,,71.8618488757552,0.016418331503381303,,44,44,True,"{""sargan_stat"": 40.088707573638146, ""sargan_p"": 1.0, ""ar1_stat"": -0.9118886608189531, ""ar1_p"": 0.3618273312706965, ""ar2_stat"": 0.3293120784910464, ""ar2_p"": 0.7419198155054499, ""transformation"": ""ld""}",baseline,(none),W,raw,peer_avg,
panel_entity_fe_trend,0.01430975113358357,75.40976905523208,0.06358815911121843,22.695680478287198,18860,44,False,"{""r2_overall"": 0.03331284810959401}",baseline,(none),W,raw,peer_avg,0.0
univariate_r2_by_lag,0.009896614591765829,8.894003487350838,0.03651552586986649,,44,44,True,"{""best_lag"": 1, ""best_r2"": 0.009896614591765829}",baseline,(none),W,pct_aum,peer_avg,0.0
multilag_ols,0.07091941680307007,10.027253049184544,0.019031155048381362,0.020027550158368414,18851,44,True,{},baseline,(none),W,pct_aum,peer_avg,0.0
multilag_ols_month_fe,0.09511531416307928,9.995504063383807,0.03176154562225503,0.011106311492746776,18851,44,True,{},baseline,(none),W,pct_aum,peer_avg,0.0
cross_correlation,,0.10070082106990683,0.03651552586986663,,0,44,True,"{""best_lag"": 1, ""best_corr"": 0.10070082106990683}",baseline,(none),W,pct_aum,peer_avg,
panel_pooled,0.013372298527439708,13.81569099458846,1.5054713793372088e-06,23.096893654245054,18851,44,True,"{""r2_overall"": 0.01449962670237226, ""r2_between"": 0.024892575797987204}",baseline,(none),W,pct_aum,peer_avg,0.0
panel_entity_fe,0.01342267029984967,13.54264625448932,2.412306114862872e-07,21.309284862169996,18851,44,True,"{""r2_overall"": 0.014450202392491285, ""r2_between"": 0.02152942771472588}",baseline,(none),W,pct_aum,peer_avg,0.0
