lag,correlation,p_value,ETF
4,-0.20144197420613877,0.08524016485414485,BUG
5,-0.2459654268418217,0.035940550711393966,BUG
6,-0.013680299977493648,0.9091942652947159,BUG
7,0.22263160160797613,0.06202396510962225,BUG
8,0.015145189343013857,0.9009674745553307,BUG
9,0.07300177916737646,0.5510974989758527,BUG
10,0.1374454864915303,0.26369265251852325,BUG
11,-0.05382974970010615,0.6652781592020145,BUG
12,-0.22010973762940184,0.07575546464171946,BUG
13,0.020857945059988156,0.869009205018496,BUG
14,0.14083928416499847,0.2669768241474969,BUG
15,0.30582511962397313,0.014788617996550148,BUG
16,0.08890773155621959,0.4919718551456621,BUG
17,-0.0017463257553105016,0.9893429107824403,BUG
18,-0.07879861536553387,0.5495307644745727,BUG
19,-0.03408409695249114,0.7977363790366212,BUG
20,0.02466390268287915,0.8541910213328908,BUG
-20,0.054878357966710964,0.5432849603994623,CGW
-19,0.0639223512530113,0.4770202234406176,CGW
-18,0.14258318285067836,0.10979279935750705,CGW
-17,0.11855574112497788,0.1825800403225992,CGW
-16,0.15381797596034974,0.08178794219635341,CGW
-15,0.1531939258399698,0.08184208942783232,CGW
-14,0.17866964582577832,0.04116855069996562,CGW
-13,0.10041329473818919,0.25196639781386626,CGW
